Date,Close,High,Low,Open,Volume,MACD,RSI,Pct_Change,MA_5,STD_5,MACD_RSI_Ratio,Change_Pct,Volatility,Sentiment_Score,sentiment_label,Is_News_Day,score_Day
2020-04-29,273.441,274.998,270.829,271.874,118745600,4.4497398163944695,64.48598130841117,2.6179798472594884,266.35119999999995,4.87866438689929,0.06900321164553748,0.5763699360733098,1.824240572585375,0.0,0.0,0.0,0.0
2020-04-30,270.895,273.543,269.132,272.042,122901700,4.7903447088433495,59.480760315252645,-0.9310966533914056,268.4776,3.7475831945402347,0.08053603692108424,-0.4216260724446929,1.862205323444937,0.0,0.0,0.0,0.0
2020-05-01,263.723,271.063,262.539,266.073,125180000,4.430484214792273,55.09900458595991,-2.647520256926106,268.444,3.799381397017207,0.08040951461982,-0.8832162601992559,3.7732367626040424,0.0,0.0,0.0,0.0
2020-05-04,264.451,264.758,260.31,261.811,80873200,4.1561264577460975,49.824320850115704,0.2760472162079086,267.79499999999996,4.213660403971841,0.08341561684802064,1.008360993235595,2.139591939288115,0.0,0.0,0.0,0.0
2020-05-05,266.894,269.748,264.581,267.314,79569900,4.08869372549907,57.12602421869336,0.9238006284718159,267.8808,4.1840718445074705,0.07157322396262833,-0.15711859461158634,2.1166644160092916,0.0,0.0,0.0,0.0
2020-05-06,265.085,269.011,264.646,268.619,73632600,3.8449593201717107,54.30971053245517,-0.6777971779058478,266.2096,2.870625158393139,0.07079690321446264,-1.3156180314869939,2.2928688543685625,0.0,0.0,0.0,0.0
2020-05-07,268.284,270.242,267.771,268.349,75250400,3.865372998958833,50.93466949315857,1.2067827300677125,265.6874,1.8673947895395566,0.07588884030116305,-0.024222188269752348,1.0849167402770354,0.0,0.0,0.0,0.0
2020-05-08,272.723,273.198,270.317,271.464,76452400,4.191425049302495,59.80162343323196,1.6545899121826135,267.4874,3.2935335583534258,0.07008881713691582,0.4637815695635571,1.2981418771972943,0.0,0.0,0.0,0.0
2020-05-11,272.778,274.177,270.335,270.764,79514200,4.403500871659446,70.76268277613781,0.020166982616065532,269.15279999999996,3.474636340683833,0.062229139694861456,0.7438211874547613,1.7929310267455136,0.0,0.0,0.0,0.0
2020-05-12,267.342,274.401,267.202,273.982,95870800,4.085833770980059,58.117555075196584,-1.9928293337439396,269.2424,3.406943982515821,0.07030291906969452,-2.4235168733712587,3.9990440836946846,0.0,0.0,0.0,0.0
2020-05-13,262.613,267.826,260.151,266.773,144721100,3.4131449169323105,52.43796165656903,-1.7688952727218266,268.74799999999993,4.238864293652319,0.06508919891444212,-1.5593781979435792,3.5871034159425528,0.0,0.0,0.0,0.0
2020-05-14,265.756,265.887,254.584,260.142,121977900,3.0979368983258837,51.95447590702349,1.196818131623334,268.2424,4.453383354260045,0.05962791163305888,2.1580521407538864,5.385179809749461,0.0,0.0,0.0,0.0
2020-05-15,266.978,267.025,262.371,263.332,111146300,2.913156406274368,49.20448502038644,0.4598202862776457,267.09340000000003,3.682812077747116,0.05920509898777289,1.3845639724758159,2.4279871636124204,0.0,0.0,0.0,0.0
2020-05-18,275.11,276.742,272.965,273.291,119703800,3.383893554595545,58.30786676661096,3.0459438605428213,267.5598,4.612915910787896,0.05803494009033574,0.66559089029643,1.7524890869845842,0.0,0.0,0.0,0.0
2020-05-19,272.284,276.238,272.266,274.504,95189300,3.4887059237407243,48.7917458593538,-1.027225473446991,268.5482,5.062161810926274,0.07150196948879846,-0.8087313846064272,1.9225639131118621,0.0,0.0,0.0,0.0
2020-05-20,276.91,277.786,275.642,275.875,85861700,3.900092185336007,56.01993634780523,1.6989613785606261,271.4076,4.906989586294352,0.06961971825747722,0.37516991391029453,0.9895020212207802,0.0,0.0,0.0,0.0
2020-05-21,274.998,277.6,273.888,276.779,78293900,4.025433647436785,62.612138974026195,-0.6904770503051605,273.256,3.8788420952652354,0.06429158488111518,-0.6434736739420281,1.6828876720288632,0.0,0.0,0.0,0.0
2020-05-22,275.52,275.697,273.45,274.709,63958200,4.119402785579098,62.439035353875795,0.18981956232408947,274.96439999999996,1.6808422888545906,0.06597479865331381,0.2952214889209959,1.0240517565045253,0.0,0.0,0.0,0.0
2020-05-26,278.915,281.815,275.539,281.573,88951400,4.41690677944473,63.22587743426115,1.2322154471544833,275.7254,2.4490487541088353,0.06985916144915807,-0.9439825551455427,2.9258650572665386,0.0,0.0,0.0,0.0
2020-05-27,283.065,283.102,276.854,281.75,104817400,4.930712965186217,68.81304147658305,1.487908502590396,277.8816,3.2700099846945627,0.0716537571858981,0.46672582076308705,2.960058262377056,0.0,0.0,0.0,0.0
2020-05-28,282.543,286.152,281.862,284.109,90405200,5.235436182331966,65.80504999002412,-0.1844099411795863,279.00820000000004,3.7818767431001983,0.07955979340682282,-0.5511968997814128,1.9054298727583598,0.0,0.0,0.0,0.0
2020-05-29,283.802,284.398,279.279,282.067,119090800,5.51494940166458,63.21161964272934,0.4455958915988045,280.769,3.4859395433659253,0.08724581703229486,0.6151020856746849,2.2955325453294546,0.0,0.0,0.0,0.0
2020-06-01,284.949,285.564,282.627,283.149,55758300,5.762591389441866,64.14541735431528,0.4041550094784352,282.6548,2.277404707117765,0.0898363690988472,0.6357077015988088,1.4065497680494703,0.0,0.0,0.0,0.0
2020-06-02,287.308,287.355,284.529,285.881,74267200,6.079124668874897,74.99248948527935,0.8278674429459176,284.3334,1.8923507338762695,0.08106311326107128,0.49915874087470696,1.3462365752967367,0.0,0.0,0.0,0.0
2020-06-03,291.132,292.102,289.043,289.322,92567600,6.562891487018987,86.52629421860182,1.330975816893365,285.94680000000005,3.3882440437491868,0.07584852149611727,0.6256005419567134,1.464713936803577,0.0,0.0,0.0,0.0
2020-06-04,290.367,291.896,288.241,290.134,75794400,6.806094646681515,83.56564196284876,-0.2627674044763162,287.5116,3.226069946545128,0.08144608821059902,0.08030771988115977,1.498864125485264,0.0,0.0,0.0,0.0
2020-06-05,297.809,299.609,295.776,295.841,150524700,7.5127399182497925,85.94948811828077,2.562963422151965,290.313,4.864828208683372,0.08740878023509593,0.6652221970585611,1.828935277695731,0.0,0.0,0.0,0.0
2020-06-08,301.409,301.605,298.079,298.63,73641200,8.267943593487075,84.28902970090478,1.208828477312629,293.605,5.8057862086026875,0.09809038759641013,0.930582995680272,1.8356892211555509,0.0,0.0,0.0,0.0
2020-06-09,299.161,301.483,297.827,298.704,77479200,8.586078169886719,85.57888327023377,-0.7458304164772778,295.97560000000004,4.948404268044499,0.1003294018545945,0.15299426857356904,1.5609397543360448,0.0,0.0,0.0,0.0
2020-06-10,297.492,300.653,296.764,299.749,95000800,8.60434226057157,79.55994714769922,-0.5578935757000303,297.24760000000003,4.144149707720623,0.10814917014208195,-0.7529633126382422,1.836384945120898,0.0,0.0,0.0,0.0
2020-06-11,280.342,291.104,279.782,290.46,209243600,7.152505382782465,55.33844801406537,-5.764860903822633,295.2426,8.471310955218282,0.12925019836054152,-3.48344006059354,6.19899368177341,0.0,0.0,0.0,0.0
2020-06-12,283.699,288.241,278.467,287.457,194678900,6.201311186420298,57.73252406073328,1.1974659523011244,292.42060000000004,9.668276852676566,0.10741451698693551,-1.3073259652747997,4.4636679984066925,0.0,0.0,0.0,0.0
2020-06-15,286.348,287.495,276.733,277.926,135782700,5.596719594553406,57.12778811300128,0.933736107635208,289.4084,8.435352707504396,0.09796842796508852,3.0303030303030396,5.579005078566136,0.0,0.0,0.0,0.0
2020-06-16,291.859,294.358,286.926,294.209,137627500,5.498880374776775,58.21838435946319,1.9245812787237693,287.948,6.7979609810590835,0.09445264473202358,-0.7987519076574893,3.4689203892085385,0.0,0.0,0.0,0.0
2020-06-17,290.647,293.193,289.901,292.894,83398900,5.262876651307579,57.47711839385886,-0.41526901688828666,286.579,4.787351929825274,0.09156472694479914,-0.7671717413125616,1.6322876329454463,0.0,0.0,0.0,0.0
2020-06-18,290.759,291.244,288.642,289.108,80828700,5.02693211979971,56.55763973984352,0.03853471737194081,288.66240000000005,3.483690830140016,0.08888157537907924,0.5710668677449294,1.2580663403281642,0.0,0.0,0.0,0.0
2020-06-19,289.097,294.474,287.121,294.277,135549600,4.652207120814296,53.87229275578787,-0.5716074137000149,289.742,2.137186468233771,0.0863562117525521,-1.760246298555445,3.707681879108117,0.0,0.0,0.0,0.0
2020-06-22,290.952,291.354,287.327,288.488,74649400,4.453579761258027,53.43410735826298,0.6416531475594844,290.6628,0.9969659974148607,0.08334713503114843,0.8541083164637692,1.9397622491772841,0.0,0.0,0.0,0.0
2020-06-23,292.291,294.586,291.879,293.64,68471200,4.354021804212493,51.14591366593501,0.46021336852815065,290.7492,1.1356254664286949,0.08512941684161224,-0.45940607546655415,1.2443356996137849,0.0,0.0,0.0,0.0
2020-06-24,284.835,290.849,282.971,290.221,132813500,3.631621446935071,45.169571443540185,-2.5508825109223365,289.5868,2.8883398691985156,0.08039973218418565,-1.855827111063646,3.9122825392175695,0.0,0.0,0.0,0.0
2020-06-25,287.889,288.16,282.203,284.254,89468000,3.267876193262623,40.619207928282336,1.0721996945600276,289.01279999999997,2.8823220153205997,0.08045149967060945,1.2787858746051035,2.894917212402932,0.0,0.0,0.0,0.0
2020-06-26,281.051,286.989,280.461,286.774,127961000,2.400168359835334,31.859495295124077,-2.375221005318029,287.4036,4.573474259247806,0.07533604464232259,-1.995648141044869,3.545838535052973,0.0,0.0,0.0,0.0
2020-06-29,285.182,285.322,280.002,282.325,79773300,2.022526400770232,37.948098974049536,1.4698399934531592,286.2496,4.163905954750004,0.05329717312462262,1.0119543079784035,2.544523318161317,0.0,0.0,0.0,0.0
2020-06-30,288.835,290.558,284.582,284.741,113394800,1.9950117445138744,42.78330749095515,1.280936384484277,285.5584,3.0475171533565946,0.046630610429912206,1.4377978584046536,2.991556451080273,0.0,0.0,0.0,0.0
2020-07-01,290.858,292.141,289.5,289.968,72396500,2.112098418449591,61.723000089182186,0.7003998822857405,286.76300000000003,3.7900062664858973,0.03421898506874046,0.3069304199083989,1.1618299861282113,0.0,0.0,0.0,0.0
2020-07-02,292.46,295.71,291.785,294.342,69344200,2.307558366194712,60.16428057637416,0.5507842314806499,287.67719999999997,4.595261548595698,0.03835429168417356,-0.6393922715752441,1.788280062890956,0.0,0.0,0.0,0.0
2020-07-06,296.974,297.565,295.579,296.337,61713800,2.7944907085454815,61.81664516702988,1.5434589345551641,290.8618,4.366958117500252,0.045206120471188764,0.21495797014885096,0.8528295550694714,0.0,0.0,0.0,0.0
2020-07-07,293.911,297.415,293.527,295.41,82910000,2.899802478665947,52.41332267017924,-1.0314034225218371,292.60759999999993,3.085437456828617,0.0553256754377795,-0.507430351037549,1.7643396073318907,0.0,0.0,0.0,0.0
2020-07-08,296.16,296.272,292.9,294.689,54638600,3.128672925584624,56.32936097908202,0.7651976278533423,294.0726,2.536513709799475,0.05554248923126361,0.499170311752391,1.5779939533048617,0.0,0.0,0.0,0.0
2020-07-09,294.473,297.021,291.008,296.778,83354200,3.1377574874088623,54.11514426273101,-0.5696245272825529,294.79560000000004,1.7992101878325861,0.057982982955287615,-0.7766748209099079,2.7886626424387417,0.0,0.0,0.0,0.0
2020-07-10,297.48,297.752,292.956,294.408,57550400,3.3489917453917997,59.01960362376538,1.021146251099414,295.7996,1.5539888352238287,0.0567437180151319,1.0434499062525482,2.3499999999999983,0.0,0.0,0.0,0.0
2020-07-13,294.904,302.276,294.239,299.859,102997500,3.270830645573426,54.18715036446854,-0.86594056743311,295.38559999999995,1.4340004532776265,0.060361739334389625,-1.6524433150247229,3.8875902133155362,0.0,0.0,0.0,0.0
2020-07-14,298.726,299.513,292.244,293.462,93657000,3.4772077822333927,56.47710115752389,1.2960149743645344,296.34860000000003,1.772879804160478,0.06156845360272459,1.7937586467753952,3.666081866243564,0.0,0.0,0.0,0.0
2020-07-15,301.47,302.585,299.054,301.995,87196500,3.8181675584515347,68.49854324666948,0.9185675167210139,297.41060000000004,2.877775147574902,0.05574085779754419,-0.17384393781353244,1.549770090475797,0.0,0.0,0.0,0.0
2020-07-16,300.478,300.937,298.885,299.541,54622500,3.962655502115865,64.67215216428517,-0.3290543005937674,298.6116,2.583302305189866,0.0612729802473501,0.3128119355947973,0.9226842634401099,0.0,0.0,0.0,0.0
2020-07-17,301.349,302.145,299.494,301.499,62774900,4.100181321201944,77.4787458710131,0.28987147145547176,299.3854,2.734630285797137,0.0529200785984319,-0.04975140879407032,1.1387962577505373,0.0,0.0,0.0,0.0
2020-07-20,303.784,304.543,300.318,301.077,56308800,4.35544877124147,76.39480106702983,0.8080332106627175,301.1614,1.8307558002087965,0.057012371397105154,0.8991055444288317,2.048514665149693,0.0,0.0,0.0,0.0
2020-07-21,304.43,306.229,303.428,305.779,57292200,4.557342656358003,74.19254754739222,0.2126510941985238,302.30219999999997,1.7067598542260092,0.06142588180365277,-0.4411682947488184,1.279176427758626,0.0,0.0,0.0,0.0
2020-07-22,306.163,306.482,303.953,304.065,57792900,4.801831111576291,73.95823549669697,0.569260585356246,303.2408,2.316273235176957,0.06492625303088449,0.6899840494631126,1.3428123162477774,0.0,0.0,0.0,0.0
2020-07-23,302.51,306.51,301.124,305.798,75738000,4.647252766102611,64.78289009178626,-1.1931552800305778,303.6472,1.839543883683383,0.07173580492500797,-1.075219589402158,2.583507886575915,0.0,0.0,0.0,0.0
2020-07-24,300.562,301.602,299.035,300.628,73766600,4.317788218895544,55.7086488894546,-0.6439456546890931,303.4898,2.100508795505746,0.0775066045393336,-0.02195404287024964,1.0604047576279336,0.0,0.0,0.0,0.0
2020-07-27,302.754,302.932,300.459,301.264,48293000,4.185315559757271,64.47062673866795,0.7293004438352124,303.28380000000004,2.11490051775423,0.0649181770284702,0.49458282436667145,1.1925039133408954,0.0,0.0,0.0,0.0
2020-07-28,300.834,303.147,300.534,302.014,57495000,3.8806681423724854,57.73175411897036,-0.6341782437226273,302.56460000000004,2.2356609313573164,0.06721895431022973,-0.39071036442019463,1.194927717479178,0.0,0.0,0.0,0.0
2020-07-29,304.533,305.105,301.686,301.723,48454200,3.892837053055416,65.60270488243683,1.229581762699694,302.2386,1.6114787618822795,0.0593395815009696,0.9313177981128393,1.8133198605504521,0.0,0.0,0.0,0.0
2020-07-30,303.447,303.868,299.4,301.517,61861700,3.7713758058348503,59.84101329287192,-0.3566115987429952,302.42600000000004,1.7028236843541877,0.06302326110985298,0.6400965783023865,2.046384291052564,0.0,0.0,0.0,0.0
2020-07-31,305.845,305.948,300.983,305.264,84986800,3.8245286656382405,68.15090082617205,0.7902533226560315,303.48260000000005,1.8862317726083484,0.056118534300716144,0.19032706116673348,2.3705353825665627,0.0,0.0,0.0,0.0
2020-08-03,307.971,308.749,306.978,307.531,53077900,3.9921837134541533,66.25180184931261,0.6951233467932916,304.526,2.664720435617367,0.060257737933441184,0.14307500707245702,0.7478138694443576,0.0,0.0,0.0,0.0
2020-08-04,309.161,309.161,307.1,307.1,41917900,4.172971187230644,64.3013871843504,0.3864000181835303,306.1914,2.3657723474578045,0.06489706318880561,0.6711169000325556,1.1899189047998062,0.0,0.0,0.0,0.0
2020-08-05,311.081,311.343,310.21,310.481,42697700,4.420220960847814,69.05848941294889,0.6210356416236351,307.50100000000003,2.956778314313631,0.06400691643305763,0.19324854016832682,0.5234070277200008,0.0,0.0,0.0,0.0
2020-08-06,313.16,313.282,310.163,310.491,43679400,4.729408436350184,70.34625322997415,0.6683146833139864,309.4436,2.8147399169362908,0.06723042406947992,0.8596062365736977,1.67694861777774,0.0,0.0,0.0,0.0
2020-08-07,313.385,313.675,311.259,312.177,57308300,4.935701661471967,67.90229349244822,0.07184825648229864,310.9516,2.3929811532884755,0.07268829088992249,0.3869599618165239,1.1175502971529516,0.0,0.0,0.0,0.0
2020-08-10,314.322,314.509,311.877,313.844,44282100,5.115826534015071,68.24688260901641,0.2989932511128446,312.2218,2.0805056356552156,0.07496058923780345,0.15230496679879452,1.2069319229627926,0.0,0.0,0.0,0.0
2020-08-11,311.727,316.167,310.987,315.521,69601100,4.991641445164021,59.947082379862614,-0.8255865004676788,312.735,1.31086555374409,0.08326746268540351,-1.2024556210204833,2.62142626573143,0.0,0.0,0.0,0.0
2020-08-12,316.073,316.86,314.172,314.2,53774400,5.184150091275967,73.66107253759458,1.394168615487268,313.73339999999996,1.6043681933995664,0.07037842258718294,0.5961171228516837,1.355329818408294,0.0,0.0,0.0,0.0
2020-08-13,315.502,316.832,314.565,315.296,41816100,5.230347462545694,77.37868347749591,-0.18065446906251337,314.2018,1.7319176366074487,0.06759416453585489,0.06533543083325424,0.945262353353112,0.0,0.0,0.0,0.0
2020-08-14,315.511,316.055,314.369,315.109,47260400,5.2076548336254405,75.41133819369742,0.002852596813962549,314.627,1.742198467451884,0.06905665591358881,0.12757490265274674,0.7098600801096835,0.0,0.0,0.0,0.0
2020-08-17,316.514,316.916,315.521,316.542,35481000,5.210540610583962,82.4181276877274,0.31789699883679745,315.0654,1.9136217755845684,0.06322080780973438,-0.008845587631329546,0.5969909965820156,0.0,0.0,0.0,0.0
2020-08-18,317.197,317.628,315.296,316.916,38733900,5.207906497254214,79.91307634164772,0.2157882431740754,316.1594,0.7180559170362147,0.06516964101080472,0.08866702848704575,1.018499345442434,0.0,0.0,0.0,0.0
2020-08-19,315.877,318.106,315.305,317.581,68054200,5.041194226158211,79.03934211755913,-0.4161451716125919,316.1202,0.7292151260024297,0.06378082219687752,-0.5365560282258723,1.338551549250156,0.0,0.0,0.0,0.0
2020-08-20,316.86,317.347,313.994,314.125,42207800,4.931545646511381,77.55541101716116,0.3111970798760355,316.39180000000005,0.6934188488861518,0.06358738328935098,0.8706725029844851,1.7694727086526723,0.0,0.0,0.0,0.0
2020-08-21,317.984,318.209,316.176,316.523,55106600,4.87910250694182,76.37081906768502,0.3547307959351098,316.8864,0.7841341084217296,0.06388699985812156,0.46157783162675564,1.0226641677500925,0.0,0.0,0.0,0.0
2020-08-24,321.206,321.281,317.956,320.457,48588700,5.039437910333845,78.65537422086886,1.0132585287310203,317.8248,2.0357280515800458,0.06406984850371203,0.2337287061914777,1.5577421695090157,0.0,0.0,0.0,0.0
2020-08-25,322.33,322.415,320.597,321.778,38463400,5.197291141933476,77.81514267345827,0.34993119680204465,318.8514,2.7932915708871766,0.06679022826885088,0.1715468428543791,0.8376988321188898,0.0,0.0,0.0,0.0
2020-08-26,325.562,325.833,322.377,322.93,50790200,5.519560298976671,79.01188359689343,1.0026990971985228,320.7884,3.4869457695795107,0.0698573435755136,0.8150373145883023,1.775346069550016,0.0,0.0,0.0,0.0
2020-08-27,326.274,327.744,324.588,326.442,58034100,5.765947128010794,79.47943826906366,0.2186987424822373,322.67119999999994,3.375276462749015,0.07254640009521951,-0.051463966033784364,1.295008880278434,0.0,0.0,0.0,0.0
2020-08-28,328.381,328.512,326.105,327.313,48588900,6.06135621482656,80.52190525813035,0.6457762494100017,324.75059999999996,2.9403407625624203,0.07527586680165571,0.3262931811446486,1.1190946861935482,0.0,0.0,0.0,0.0
2020-08-31,327.192,329.056,326.958,328.166,66099200,6.1288777932169864,85.75722543352627,-0.36207941385157927,325.94780000000003,2.281020648741583,0.0714677715170218,-0.2968010092453178,0.9631067784345791,0.0,0.0,0.0,0.0
2020-09-01,330.273,330.376,327.126,328.035,54908700,6.357712331349433,84.8722986247547,0.941648940071893,327.53640000000007,1.858282082996144,0.07490915686705672,0.6822442727148016,1.6276753361773386,0.0,0.0,0.0,0.0
2020-09-02,335.051,336.034,331.051,332.212,69540000,6.845697085369409,89.78711279358502,1.4466819873256265,329.43420000000003,3.4776278840587964,0.07624364869719377,0.8545747895921878,2.3418672037500343,0.0,0.0,0.0,0.0
2020-09-03,323.52,333.814,320.897,333.336,148011100,6.230155828999102,61.09617889107482,-3.441565612399311,328.8834,4.23820649567523,0.10197292109063844,-2.9447764417884748,6.652108155815484,0.0,0.0,0.0,0.0
2020-09-04,320.878,325.805,313.666,324.213,139156300,5.466137399318768,55.78350296861746,-0.8166419386745782,327.3828,5.5772887409551215,0.09798842145847121,-1.028644748976764,5.38933740516093,0.0,0.0,0.0,0.0
2020-09-08,312.111,320.944,311.802,315.39,114465300,4.105893474078357,44.449052649960684,-2.7321910508043556,324.3666,8.833583038608227,0.09237302550433521,-1.0396651764482059,4.244270991583837,0.0,0.0,0.0,0.0
2020-09-09,318.275,320.775,315.296,316.176,91462300,3.4850995899261648,52.366945672773184,1.9749384033244555,321.967,8.449266033211911,0.06655151537199831,0.663870755528563,2.4405409919387338,0.0,0.0,0.0,0.0
2020-09-10,312.748,320.841,311.774,320.176,90569500,2.5181060956197143,46.27536231884055,-1.7365485822009252,317.5064,4.996862245448817,0.05441569702404021,-2.319974014292139,4.785976276233166,0.0,0.0,0.0,0.0
2020-09-11,312.907,315.633,310.041,314.556,84680200,1.7444775049737018,45.319443164008476,0.05083965365086929,315.38379999999995,3.947735768765845,0.038492915693172515,-0.5242309795394146,2.43549876821976,0.0,0.0,0.0,0.0
2020-09-14,317.029,318.827,313.057,316.12,65605700,1.4472986660917968,46.21202502947308,1.3173243168097981,314.614,2.823825419531766,0.031318659270368254,0.28754903201315696,2.412443211766851,0.0,0.0,0.0,0.0
2020-09-15,318.63,320.363,317.038,319.52,52920900,1.3256879100892434,46.673379846076394,0.5050011197713866,315.9178,2.8835626748855505,0.028403512118925486,-0.27854281422132776,1.4217492453546956,0.0,0.0,0.0,0.0
2020-09-16,317.366,321.337,317.085,319.886,82096000,1.114469364388242,42.360748639176755,-0.39669836487462584,315.736,2.7219189003335877,0.026309010114083306,-0.7877806468554543,2.0459046083986183,0.0,0.0,0.0,0.0
2020-09-17,314.575,316.317,311.905,312.439,91523300,0.7136403685895516,39.5025393464099,-0.8794262775470574,316.10139999999996,2.3123343832571117,0.018065683381299113,0.6836534491532642,2.031332567552645,0.0,0.0,0.0,0.0
2020-09-18,310.953,315.505,308.433,315.392,105877900,0.1025334303587897,34.775848212725805,-1.1513947389334867,315.7106,3.0383288663331336,0.002948409187076818,-1.407454849837669,3.478858277749569,0.0,0.0,0.0,0.0
2020-09-21,307.492,307.643,302.564,306.298,99450800,-0.6535136970910571,33.448159973113746,-1.1130299434319535,313.8032,4.597338980322603,-0.019538106060732894,0.38981645325794384,2.3678689962354915,0.0,0.0,0.0,0.0
2020-09-22,310.624,311.188,306.448,308.997,63612100,-0.9885647092287968,33.50514598478868,1.0185630845680471,312.20199999999994,3.8253173070993935,-0.02950486201963139,0.5265423288899276,2.124650618337058,0.0,0.0,0.0,0.0
2020-09-23,303.42,311.47,302.912,311.188,93112200,-1.8144814314537712,24.48577927629988,-2.3192026372720775,309.41279999999995,4.186008086470334,-0.07410347904303918,-2.4962402149183043,4.718875678238063,0.0,0.0,0.0,0.0
2020-09-24,304.229,307.332,300.749,302.085,76681300,-2.3763537188784767,31.185019018823738,0.266627117526852,307.34360000000004,3.4966478661706297,-0.07620177231394583,0.7097340152606073,2.872100552441242,0.0,0.0,0.0,0.0
2020-09-25,309.147,309.947,302.48,303.364,71069400,-2.397167007101416,39.04484413813712,1.6165454312376593,306.9824,3.101545630809863,-0.0613952254136412,1.906290792579217,3.8557901481624564,0.0,0.0,0.0,0.0
2020-09-28,314.282,315.006,312.364,313.37,64584600,-1.9765259422379131,52.17495842433228,1.6610221027536953,308.34040000000005,4.535471011923164,-0.03788265485835331,0.29102977311165,1.1439456572174476,0.0,0.0,0.0,0.0
2020-09-29,312.571,314.828,311.865,314.075,51304000,-1.7609293707096754,43.72580077437526,-0.5444155249107352,308.72979999999995,4.8530138779932726,-0.040272089693589724,-0.4788665127755989,1.3566189283165015,0.0,0.0,0.0,0.0
2020-09-30,314.941,318.138,313.05,313.248,104081100,-1.3828872776808794,52.592259864299386,0.7582277306595664,311.034,4.417163003557257,-0.02629450191433225,0.5404663397691234,2.354109651226965,0.0,0.0,0.0,0.0
2020-10-01,316.962,318.561,315.053,317.574,88698700,-0.9097216802630896,54.591155091596676,0.6417074944195855,313.5806,2.934817592286539,-0.01666426875812937,-0.19271099019441867,1.4779292946551896,0.0,0.0,0.0,0.0
2020-10-02,313.953,316.934,311.461,311.94,89431100,-0.7686748825111067,46.42724400669017,-0.9493251556969007,314.5418,1.6058457896057143,-0.016556547754597292,0.645316407001339,2.4878337297067707,0.0,0.0,0.0,0.0
2020-10-05,319.52,319.708,315.994,316.041,45713100,-0.20531713632351511,50.946526566554624,1.7731953508964837,315.5894,2.717655846496052,-0.004030051706376814,1.100806540923483,2.0779468031368484,0.0,0.0,0.0,0.0
2020-10-06,314.978,321.787,314.461,319.661,90128900,-0.1239249746514588,47.62586494869961,-1.4215072608913304,316.07079999999996,2.2162442780510743,-0.002602051947716752,-1.4649894732231934,3.5799256393580623,0.0,0.0,0.0,0.0
2020-10-07,320.461,321.279,317.95,317.978,56999600,0.3786463767969508,55.5545070209875,1.7407564972791834,317.17479999999995,2.808481920895009,0.006815763420489087,0.7808716326286737,1.7107298637326331,0.0,0.0,0.0,0.0
2020-10-08,323.301,323.367,321.495,322.426,45242500,0.9946365082531656,61.82713306003606,0.8862232845806339,318.44259999999997,3.905084544538573,0.01608737877732973,0.27138009961975773,0.8797842064961168,0.0,0.0,0.0,0.0
2020-10-09,326.188,326.658,324.345,324.975,59528600,1.6962169644281744,68.1064538622453,0.8929758955277034,320.8896,4.209940890320636,0.024905377805442743,0.37325948149856614,1.0672502049660033,0.0,0.0,0.0,0.0
2020-10-12,331.436,332.931,328.266,328.765,80388500,2.6452020287883897,69.36216135754691,1.6088881258660592,323.2728,6.161309657856313,0.0381360957763837,0.812434413638919,2.213311018963808,0.0,0.0,0.0,0.0
2020-10-13,329.273,331.473,328.295,331.295,73255500,3.186017084582943,76.54148615075059,-0.6526146827743329,326.1318,4.4208662838852675,0.04162470896250948,-0.610332181288577,1.5550009646299234,0.0,0.0,0.0,0.0
2020-10-14,327.204,330.965,326.461,329.856,57727900,3.408376264084893,72.992014090427,-0.6283539798282889,327.4804,3.0852173829397533,0.04669519407783962,-0.8039871944121032,2.136433866672825,0.0,0.0,0.0,0.0
2020-10-15,326.799,327.288,322.69,323.235,60357700,3.511439709403078,69.41914191419147,-0.12377599295853026,328.17999999999995,2.157775822460165,0.05058316211605647,1.102603369065839,2.3750532625606477,0.0,0.0,0.0,0.0
2020-10-16,326.602,329.856,326.423,328.172,89501900,3.5364559163115814,65.2053712480253,-0.0602817022083868,328.2628,2.0683161508806314,0.05423565342277965,-0.4784076642736278,1.6011923421833754,0.0,0.0,0.0,0.0
2020-10-19,321.636,328.52,320.724,327.881,68425600,3.119605868546955,60.35597596362558,-1.5205050795769615,326.30280000000005,2.8173128509261387,0.05168677697179533,-1.9046544325532582,4.07870292903678,0.0,0.0,0.0,0.0
2020-10-20,322.925,326.216,322.229,323.0,60051900,2.8602890975797663,59.352012369395176,0.40076359611485035,325.03319999999997,2.5630563200978465,0.04819194806366283,-0.023219814241482548,1.7831149710548735,0.0,0.0,0.0,0.0
2020-10-21,322.313,325.078,322.003,322.878,63575000,2.5757042873054274,56.48181796157668,-0.18951768986606998,324.055,2.458646477229602,0.04560236161409715,-0.1749886954205606,1.388098219387465,0.0,0.0,0.0,0.0
2020-10-22,324.081,324.674,320.357,322.53,55399300,2.464423261736613,62.64861624537923,0.5485351195887223,323.5114,1.9476527667922705,0.03933723375603497,0.4808854990233606,1.927446064960906,0.0,0.0,0.0,0.0
2020-10-23,325.182,325.379,322.69,325.323,49143900,2.436981737296776,57.95895417486652,0.33972988234423074,323.2274,1.4150283742715783,0.0420466823805036,-0.043341540561215385,1.304968071129204,0.0,0.0,0.0,0.0
2020-10-26,319.172,322.549,315.627,321.749,91473000,1.9082798963562482,55.66175279442737,-1.8481957795941972,322.7346,2.2753393812778135,0.03428350349303584,-0.8009348902405286,3.117758957435071,0.0,0.0,0.0,0.0
