Date,Close,High,Low,Open,Volume,MACD,RSI
22/02/2019,253.988,254.188,252.405,253.051,78114600,4.109,74.945
25/02/2019,254.334,255.963,254.252,255.435,69030700,4.126,72.662
26/02/2019,254.152,255.044,253.77,253.979,56844100,4.077,69.759
27/02/2019,254.043,254.398,252.478,253.424,56921600,3.984,70.839
28/02/2019,253.57,254.27,253.242,253.824,69268300,3.828,81.819
01/03/2019,255.153,255.571,253.697,255.171,78880500,3.788,83.548
04/03/2019,254.225,256.472,251.895,256.226,106494600,3.64,77.962
05/03/2019,253.879,254.552,253.324,254.352,59114600,3.454,69.524
06/03/2019,252.341,254.006,252.014,253.997,75039800,3.147,58.732
07/03/2019,250.23,252.032,249.375,251.886,94885100,2.702,52.084
08/03/2019,249.73,249.903,247.874,248.347,85795800,2.283,38.516
11/03/2019,253.351,253.515,250.43,250.458,65098900,2.217,51.824
12/03/2019,254.307,254.834,253.724,253.915,79667500,2.217,53.241
13/03/2019,255.99,256.936,255.044,255.207,80639200,2.326,61.187
14/03/2019,255.826,256.445,255.38,256.017,67518400,2.371,56.32
15/03/2019,257.09,257.912,256.194,256.386,81309000,2.481,58.915
18/03/2019,258.022,258.324,257.081,257.309,62199800,2.612,61.939
19/03/2019,258.086,259.877,257.181,259.101,90268100,2.691,62.508
20/03/2019,257.309,259.091,256.185,257.867,84609200,2.66,61.355
21/03/2019,260.216,260.627,256.432,256.478,79550400,2.837,64.229
22/03/2019,255.207,259.365,255.143,258.835,122659300,2.544,52.246
25/03/2019,255.015,256.066,253.736,254.86,85575200,2.27,52.617
26/03/2019,256.916,257.885,255.491,256.797,68125900,2.182,60.36
27/03/2019,255.573,257.501,254.001,256.907,72224700,1.98,62.534
28/03/2019,256.542,256.999,255.043,256.213,56238500,1.877,65.638
29/03/2019,258.159,258.488,256.935,258.077,82186800,1.904,62.156
01/04/2019,261.221,261.522,259.914,260.188,77617900,2.147,65.798
02/04/2019,261.349,261.586,260.545,261.413,40070400,2.324,63.181
03/04/2019,261.76,262.985,261.148,262.583,68243200,2.468,64.421
04/04/2019,262.455,262.71,261.385,262.089,48997500,2.609,63.408
05/04/2019,263.725,263.78,262.838,263.131,58621700,2.791,64.016
08/04/2019,263.926,264.036,262.628,263.295,53566300,2.917,64.257
09/04/2019,262.573,263.277,262.016,262.948,66142300,2.875,62.5
10/04/2019,263.469,263.56,262.573,262.994,52601500,2.881,58.541
11/04/2019,263.396,263.972,262.82,263.963,55093100,2.847,79.016
12/04/2019,265.178,265.461,263.442,265.032,69727800,2.93,82.363
15/04/2019,265.004,265.352,264.191,265.251,49596700,2.948,78.941
16/04/2019,265.178,265.955,264.575,265.9,52153200,2.942,87.509
17/04/2019,264.529,266.339,264.109,266.311,58268300,2.852,81.991
18/04/2019,265.05,265.324,263.807,265.123,68708500,2.791,80.257
22/04/2019,265.279,265.434,264.182,264.273,40160100,2.729,73.718
23/04/2019,267.664,267.901,265.416,265.653,52246600,2.84,79.205
24/04/2019,267.07,267.92,266.924,267.582,50392900,2.847,74.147
25/04/2019,266.905,267.572,265.699,266.969,57770900,2.807,71.266
26/04/2019,268.148,268.221,266.165,266.951,50916400,2.843,71.191
29/04/2019,268.569,269.099,268.148,268.24,57197700,2.872,71.784
30/04/2019,268.706,268.998,266.786,268.221,81111700,2.873,82.478
01/05/2019,266.686,269.556,266.677,269.345,71671900,2.68,65.225
02/05/2019,266.11,267.499,264.593,266.567,65030200,2.453,62.262
03/05/2019,268.715,268.998,266.22,267.609,56543700,2.454,64.873
06/05/2019,267.609,268.057,264.026,264.346,107198100,2.339,60.157
07/05/2019,263.14,265.772,261.203,265.169,144729900,1.866,44.047
08/05/2019,262.774,264.511,262.171,262.774,91568300,1.444,44.788
09/05/2019,261.979,262.592,258.909,260.672,103471100,1.035,41.026
10/05/2019,263.295,264.063,257.995,261.029,112429300,0.807,44.55
13/05/2019,256.679,259.082,255.829,258.104,127290500,0.091,25.509
14/05/2019,259,260.554,257.583,257.711,77003200,-0.286,33.295
15/05/2019,260.517,261.166,257.136,257.346,73956400,-0.456,37.478
16/05/2019,262.93,264.31,261.157,261.23,76749600,-0.392,40.219
17/05/2019,261.23,263.752,260.572,260.59,100353000,-0.473,36.875
20/05/2019,259.503,261.34,258.744,259.603,62877600,-0.669,34.426
21/05/2019,261.842,262.226,260.965,261.221,46847100,-0.629,41.891
22/05/2019,261.038,262.007,260.554,260.874,49482500,-0.654,41.573
23/05/2019,257.848,258.826,256.414,258.781,98733800,-0.92,32.291
24/05/2019,258.433,259.731,257.803,259.311,55268100,-1.072,34.788
28/05/2019,256.03,259.685,256.012,258.717,70029400,-1.37,37.346
29/05/2019,254.312,255.308,252.886,254.897,104972900,-1.726,35.63
30/05/2019,255.006,255.929,253.891,255.079,62523800,-1.929,38.119
31/05/2019,251.57,253.261,251.542,252.42,86862800,-2.34,31.368
03/06/2019,250.93,252.74,249.578,251.607,96428000,-2.687,38.724
04/06/2019,256.377,256.514,252.804,253.261,77231900,-2.493,45.417
05/06/2019,258.598,258.625,256.185,258.022,71169700,-2.136,46.727
06/06/2019,260.279,260.965,258.241,258.899,69430400,-1.698,45.364
07/06/2019,262.884,263.981,261.139,261.312,74272200,-1.127,52.804
10/06/2019,264.09,265.781,263.999,264.456,60799100,-0.571,57.918
11/06/2019,264.027,266.311,263.369,265.937,58641300,-0.134,54.091
12/06/2019,263.56,264.355,263.039,263.789,47096300,0.173,54.785
13/06/2019,264.648,265.014,263.771,264.483,48945200,0.498,64.017
14/06/2019,264.356,264.968,263.579,264.356,52324700,0.724,62.357
